Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
docsharex-authorize.firebaseapp.com,0,0,1,3,0,0,0,1,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
domaimvalidatte20.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
dgfoodsnet.myportfolio.com,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
id-connect-jp.mvcrbv.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
dgcn.xydr4nfh.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
erentes95.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
agora-registrando-solucoes.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
cssogrdtedadyrealpasssa.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
freedomtg3656.club,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
drive.google.com,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,1
webhostingserviceo70.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
accueilauthentificationpostale.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
somos-solucao-agora.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
bavarianhaven12.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
forms.gle,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
webmail-sso8uyg.web.app,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
recoverphrase302.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
swanholm.net,0,1,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
irs-getpayment.mooo.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
l.wl.co,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1
visionproperty.in,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
nueva-acropolis.cl,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
bnbchain.world,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
verify356.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
mail.neuromath.com.sg,0,0,0,2,0,0,0,0,1,1,1,1,1,0,1,0,1
e63q45f9h5fr.clickfunnels.com,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
workprotocoles-com.webs.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
monedri.xyz,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1
domianserverc44.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverphrase76.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
ljgl.81wn9hj7.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
aeon.co.jp.xefswga.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
at-t-support-service1.sitey.me,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
auectm-auoneo-jp.cqztjff.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
monirshouvo.github.io,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
masacoecri.icu,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverphrase344.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
lnkd.in,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,1
webhostingserviceo22.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
sitebuilder159964.dynadot.com,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1
vk.com,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1
recoverphrase331.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
hkjfh.2mfdrrde.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
dnodeapp.cf,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
kofo.ch,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
webhostingserviceo49.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
webhostingserviceo76.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
activate-hulu-com-activate.sitey.me,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
domaincontroller.pmeimg.co.uk,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
cabdin5.pdkjateng.go.id,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
cetelem-accueilconfirmation.web.app,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
id-ng.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
ivfcentreinindia.com,0,0,1,7,0,0,0,0,1,1,1,1,0,0,1,0,1
stage.vannaryfowler.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
swiftbulkwater.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
bavarianhaven41.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
kddio-fsi-com.xebxipv.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
erentes70.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
daycoval.contrato.srv.br,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
bavarianhaven43.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
hfb.qes4xgxd.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
mondrive.xyz,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1
motprokod.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
jcom.gjskdpp.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
recoverphrase34.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
axie-infinety.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
cosgtradeod.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
gjfwsw.pe9flcfn.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
lkjg.448mjvb0.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
psd2-kunde44532.info,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
email.newsletters.jstrollassociates.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
viettel-com-dot-c2c01-531c7.uc.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
linktr.ee,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
lbcs.serviemvens.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
metamasks.vip,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
cancel627557-binance-com.web.app,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
vk.com,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
baleariclifestyle.be,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
cr.mufg.dc.meacs.icu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
alljewellerexportersandimport.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
pankcakeswap.org,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
sbs-siebanlagen.de,0,0,1,3,0,0,0,1,1,1,1,1,0,0,1,0,1
ftx19app.ftx20.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
h5.qhas762.top,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
verifybydomiain4.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
site9423773.92.webydo.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
domianserverc49.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
wizink-acceso.questionpro.com,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
identifiez-vous598.yolasite.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
recoverphrase222.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
ikpumariana10.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
vk.com,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1
web-3a33f.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
mcasoeccsseri.icu,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
evolbithman.web.app,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
crazy-taxi.de,0,0,0,3,0,0,0,1,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1
doufatin.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
bavarianhaven60.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
disgextension.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
commerzbank-phototan76z2.web.app,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
xxasd.qlutzmd.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
joovvzz.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
notificaciones.wpengine.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
viseoeneeo.icu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
sites.google.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
www1.aenouen.icu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
maximazer-inv.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
mpsienaserviziostorno.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverphrase19.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
xgustaveov.ml,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
go.skimresources.com,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1
lnkd.in,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
spk-mitarbeiterakquise2022.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
recoverphrase92.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
contact2acceptpoilcyverifingyouracceptancemailfullinbox.pages.dev,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1
ccssogrdtedadyrealpasssee.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
179.43.140.208,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
dfg.87rag361.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
enjoyapartments.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
checksweetmail20.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
storage.cloud.google.com,0,1,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1
winsen.biz,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
deborahholland.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
anhduongjsc.com,0,0,1,8,0,0,0,0,1,1,1,1,0,0,1,0,1
moseaeoecri.icu,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
jacss.co.jp-service-tranid-0001-0001n.bb0401.cn,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
jhghg.d05091m7.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
my.forms.app,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
checksweetmail26.web.app,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
xxx-com-dot-c2c01-531c7.uc.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
bhavin0077.github.io,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverphrase456.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
accounts.google.com,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1
disentralonb.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
domianserverc2.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverphrase241.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
plchlncha-pe.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
babuwjzn-8183.ru,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
www2.smbsrurd.icu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
bavarianhaven23.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
backend.bhiflyk35108.xyz,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
mjaymvnlchrlbwjlcjizmxn0.filesusr.com,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1
googleweblight.com,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1
storage.googleapis.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
ikpumariana10.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
solidjewelryshopsallover.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverphrase86.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
pikay13.github.io,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
stolizaparketa.ru,0,0,1,6,0,0,0,0,1,1,1,1,0,0,1,0,1
fb7927.bget.ru,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
sdffsf.hyperphp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
ksk-reaktivierung-deutschland.de,0,0,1,5,0,0,0,1,1,1,1,1,0,0,1,0,1
systems-bjoska.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
dghhj.nyap3o41.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
fattura-aruba.serveirc.com,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1
reviewpasswords35.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
kddio-fsi-com.czmxwle.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
business-page-appeal-1262-92.web.app,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
recoverphrase340.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
ach-estipulamiento-bancarioguatemala2022.webnode.es,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1
buygpuvps.com,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,0,1
dgedgz.uizgdvp.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
recoverphrase179.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
ftxbonus.site,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
hulu-com-activate.sitey.me,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
servicecenter-sid.de,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
cembrakonto.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
storagedrive-0utl00k-0c.web.app,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
psd2-kunde923.info,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
connect-auoneo-jp.qbgdjhh.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
secure308.inmotionhosting.com,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,1
erentes47.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverphrase207.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
jzwpcfw.cn,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
oneone-a38ef.web.app,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
erentes75.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
mcaaacoaiseri.icu,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
newsoftwares.net,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
aeon-wulb.shop,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
cd-progets.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
isfirsatibul.com,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
jett.gator.site,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
maileraunthenticaton30.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
solanarumney.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
dapaiduo.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
auto-kddl.co.jp.mklac.club,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
takane-jp.com,0,0,0,2,0,0,0,1,1,1,1,1,0,0,1,0,1
exitoytuya.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
checksweetmail12.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverphrase261.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
lqu.gel.mybluehostin.me,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,1
situs-pemulihan-resmi0.webnode.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
auto-kddl.co.jp.acazop.club,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
web-b4119.web.app,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1
storage.googleapis.com,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1
dev5924.dxxsgb6hsq3ex.amplifyapp.com,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1
macst.cc,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
monirshouvo.github.io,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
mudraloans.biz,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
kddio-fsi-com.hmrbojk.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
vk.com,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1
zrwsx.rf.gd,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
maileraunthenticaton16.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
xn--metmask-bwa.net,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
sites.google.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
162.144.141.50,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
opxration.web.app,0,1,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
s689381568.mialojamiento.es,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
08863299.sso-secure-mail0454etr.pages.dev,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
e63q45f9h5fr.clickfunnels.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
roninwallet-connect.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
cxvczx.yo14lx97z.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,1
bitbaink.web.app,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
my-arnazno-prime6-singin6.workers.dev,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
recoverphrase4.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
domianserverc43.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
dkbvalidierung.com,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
rev.sfr.net.gghost.ru,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
wallet.silesiacoin.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
domaimvalidatte26.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
connecto-auoneo-jp.cnjxqnd.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
xj45o.mjt.lu,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,1
westa.kr,0,0,0,6,0,0,0,0,1,1,1,1,0,0,1,0,1
jtgjg.ged0ckw3.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
redmunicipal.co,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
katanaroninchains.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
lnkd.in,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
agent.coingbmyh.top,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
bom.so,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1
domianserverc36.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
9ftytucsh4ph.clickfunnels.com,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
builmon.xyz,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1
drmarciovaleriano.com.br,0,0,1,7,0,0,0,0,1,1,1,1,0,0,1,0,1
sanclemente.cl,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1
steanconmnnutiy.ru,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
sparkassen-pushtan.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
mjaymu1hetuymhro.filesusr.com,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1
recoverphrase172.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
hai-sai.com,0,0,1,4,0,0,0,1,1,1,1,1,0,0,1,0,1
h5.hzln019.top,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
storage.cloud.google.com,0,0,1,2,0,0,1,0,1,0,1,1,0,0,1,0,1
webhostingserviceo82.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
gpcarautocenter-web-sand-home.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
recoverphrase209.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
erentes9.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
storageapi.fleek.co,0,1,1,4,0,0,1,0,1,0,1,1,0,0,1,0,1
recoverphrase345.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,1
platformie-lotos.pl,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
reviewpasswords33.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
1100000058879752346598897524.tk,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
mcaoesoaacsri.icu,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverphrase283.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
surveyheart.com,0,0,0,2,0,0,1,0,1,0,1,1,0,0,1,0,1
xgres.wcqrims.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
rtkmh.qjh0tlhc.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
shanky0.github.io,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
cajarequipaserv.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
pancakeswap-v2.org,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
interbranks-yanpayperu.dinalpin.com,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
namele.marpuasabentar.workers.dev,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
domianserverc31.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
serv0spk.de,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
dhjj.nosa8a2j.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
h5.b2bxloy.cc,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverphrase133.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverphrase238.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
domianserverc20.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
webhostingserviceo75.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
shots-cup.com,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
mcceeascoseri.icu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
verifybydomiain23.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
kjkjgd.ssdfnb7p.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
szyszko-budownictwo.pl,0,0,1,5,0,0,0,1,1,1,1,1,0,0,1,0,1
kucoba.xyz,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
diyencrypt.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
recoverphrase1.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
webabonnee.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
cubbychase5k10k.org,0,1,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
credcloud-object-storage-o9-cos-static-web-hocsd3d.pages.dev,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
acessando-facil-solucoes.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
maileraunthenticaton77.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
